Source,1,2,3,4,5,6
1636261716,1636261715,1108246849,1636261693,,,
1636261717,930198433,1636261710,,,,
1636261719,1636261721,930198433,,,,
1636261721,1636261724,1636261719,,,,
1636261724,1636261726,1636261721,,,,
1636261726,1636261738,1636261724,,,,
1636261731,1636261733,1636261734,,,,
1636261733,1636261735,1636261731,,,,
1636261734,1636261731,1636261738,,,,
1636261735,1636261740,1636261733,,,,
1636261738,1636261734,1636261726,,,,
1636261740,1636261735,989531079,989531104,,,
1639688919,1639688928,6485219755,,,,
1639688928,268643066,1639688919,,,,
1641075519,912388719,912388702,,,,
1641820219,1641820244,,,,,
1641820244,7039315382,,,,,
1641821221,764145368,2004046279,,,,
1643051918,916862140,916862090,,,,
1643210166,4691257100,270361811,,,,
1643210422,1569485119,,,,,
1643210427,6630672087,,,,,
1643210429,1686098744,,,,,
1643210431,391318389,,,,,
1643358507,276326328,,,,,
1649287231,874374486,,,,,
1649287282,938280281,938280393,,,,
1649288027,1725666452,,,,,
1649288061,1725666453,,,,,
1650873181,1746103604,1746103647,,,,
1650873185,1746103647,1650873188,,,,
1650873188,1650873185,1650873190,,,,
1650873190,1650873188,1864354816,,,,
1650873193,1746103695,1868875975,,,,
1650873209,6525301566,1746104752,477537855,,,
1654526240,5664817118,5664817115,,,,
1654534902,1097315253,2950582254,,,,
1654535060,1458532067,1097315253,,,,
1655042555,3009461456,,,,,
1655043538,5076805271,5076805274,,,,
1655043826,764145402,3075750412,,,,
1655044056,5076805271,,,,,
1659759988,1479486735,1479486733,,,,
1659759989,1659759990,1479486735,,,,
1659759990,1659759991,1659759989,,,,
1659759991,1659759992,1659759990,,,,
1659759992,1659759993,1659759991,,,,
1659759993,1659759995,1659759992,,,,
1659759995,1659759997,1659759993,,,,
1659759997,1659759999,1659759995,,,,
1659759999,1659760001,1659759997,,,,
1659760001,1659760006,1659759999,,,,
1659760006,1659760014,1659760001,,,,
1659760014,1659760024,1659760006,,,,
1659760024,1479486748,1659760014,,,,
1659760137,5269901492,1479487047,,,,
1659760155,1225114742,411750710,,,,
1660457764,2118758066,1660457803,,,,
1660457795,1660457819,,,,,
1660457800,2011245428,1660457803,,,,
1660457803,1660457800,1660457764,,,,
1660457812,1660457817,,,,,
1660457817,1660457812,3235888431,,,,
1660457819,872289263,1660457795,,,,
1661841342,3163514453,,,,,
1661959226,1570469248,,,,,
1661972821,2661044932,,,,,
1661972887,83401381,,,,,
1662033290,1107228363,6236098256,,,,
1662033298,6236098256,,,,,
1662033301,921212491,2349477348,,,,
1662033306,921212468,,,,,
1662489255,1570864069,,,,,
1662489311,1662489255,,,,,
1662489480,1662489311,,,,,
1662489661,917152611,917152610,,,,
1668586793,914726576,422609318,,,,
1668588010,4560480960,83372021,,,,
1676991318,1706430150,,,,,
1678248034,1678248035,276971071,,,,
1678248035,276970696,1678248034,,,,
1678248037,3721085011,,,,,
1678248076,2151439422,,,,,
1678248146,5395106942,3771655986,,,,
1678248147,3662248792,281039319,,,,
1679895999,3475903938,1442261849,,,,
1680538960,5050747758,2383955955,,,,
1681254878,1298568834,,,,,
1682995343,669001637,,,,,
1682995359,2455768831,,,,,
1684928207,925228101,904409662,,,,
1684928226,160609004,160609003,,,,
1684928231,1132008053,1132007964,,,,
1684928273,2277787051,160609006,,,,
1684928438,2443073713,1684928473,,,,
1684928473,1684928438,2472950358,,,,
1684928536,2245947400,,,,,
1686035840,7158487452,,,,,
1686035921,4675179950,,,,,
1686036156,1569485243,,,,,
1686036178,2944506776,,,,,
1686036217,897600654,,,,,
1686036249,1686036178,,,,,
1686036338,3350793138,5100198478,,,,
1686036377,897600641,,,,,
1686036393,1686036414,,,,,
1686036414,1686036435,,,,,
1686036427,269349112,,,,,
1686036432,269349652,,,,,
1686036433,5172540355,,,,,
1686036435,1686036440,,,,,
1686036440,5368775814,,,,,
1686036448,885762757,,,,,
1686036452,885762745,1686036469,,,,
1686036459,1686036465,,,,,
1686036465,269349109,,,,,
1686036469,1686036452,269349109,1110603978,,,
1686036473,1831388164,4683290975,,,,
1686036518,5172540361,,,,,
1686036521,1569485235,,,,,
1686036522,269587034,1831388455,,,,
1686036535,5739777550,269587034,,,,
1686036537,2944344965,2944344967,,,,
1686036548,5808172509,,,,,
1686036550,5808172508,,,,,
1686036551,5808172513,,,,,
1686036560,5808172512,,,,,
1686036640,2944344996,,,,,
1686053276,1097424983,,,,,
1686053277,612176412,,,,,
1686064498,3703872254,2230624262,,,,
1686098590,1012908387,,,,,
1686098608,1569485131,,,,,
1686098615,1012908371,,,,,
1686098621,1569485139,,,,,
1686098623,1012908334,,,,,
1686098645,1012908394,,,,,
1686098653,4185319892,,,,,
1686098657,1569484981,,,,,
1686098660,1569484986,,,,,
1686098661,1012908337,,,,,
1686098662,3834793173,,,,,
1686098663,280956667,,,,,
1686098699,1012908348,,,,,
1686098702,1012908359,,,,,
1686098709,1569485022,,,,,
1686098715,1569485043,,,,,
1686098716,3071398513,5684528978,,,,
1686098732,1012908349,,,,,
1686098733,1686098716,,,,,
1686098740,319791948,,,,,
1686098744,1643210431,,,,,
1686098748,1686098740,,,,,
1686098758,2217947994,,,,,
1686098759,2133726202,,,,,
1686105793,1007847855,,,,,
1686105794,4233960548,,,,,
1686105795,1570469251,,,,,
1686105796,266842800,,,,,
1686105797,1570469247,,,,,
1686105798,266842699,,,,,
1686105800,75715540,,,,,
1686105801,998709854,,,,,
1688496894,5348835598,,,,,
1688496906,1570469250,,,,,
1688496907,885777023,,,,,
1688496915,269349309,269349308,,,,
1688496918,974347710,269349310,,,,
1688496923,269349308,885777057,,,,
1688496942,1065455388,,,,,
1688496943,885777038,,,,,
1688496944,269349263,269349307,,,,
1688496953,7158487436,1295873830,1688496954,,,
1688496954,1688496955,1688496953,,,,
1688496955,1688496956,1688496954,,,,
1688496956,1688496958,1688496955,,,,
1688496958,885746923,885783202,1688496956,,,
1688496975,1075379043,1295873759,,,,
1688497135,874561098,1295873821,,,,
1688497270,874561074,1295873780,,,,
1688497291,897600652,1109676462,,,,
1688497301,874561071,1215869708,,,,
1688497315,874561084,1215869702,,,,
1688497362,869442246,,,,,
1688497363,891735990,891735975,,,,
1688832971,3894188425,,,,,
1688833036,1569485159,,,,,
1688833084,1557293339,,,,,
1688833095,269975817,,,,,
1688833106,807796618,,,,,
1688833133,874791910,,,,,
1688833155,1569485168,,,,,
1688833214,1426104958,,,,,
1688833258,5665125482,,,,,
1690355444,909518045,909518019,,,,
1690515799,5655356848,,,,,
1690515867,269436507,,,,,
1690516123,270557368,3818745269,,,,
1690821480,75688840,1102988844,,,,
1694719255,276969336,,,,,
1694732997,1435656809,,,,,
1694755546,912526592,,,,,
1695058958,3051463764,5657638414,,,,
1695059017,1121727578,,,,,
1695059071,1123090919,,,,,
1695059095,5719807173,,,,,
1695059097,2151439423,,,,,
1695059125,667924853,667924855,,,,
1695059139,991374205,6446809455,,,,
1695059192,669880030,764851882,,,,
1695059195,1571049700,,,,,
1698271752,5055161265,,,,,
1698271810,904614599,5055161264,,,,
1698272075,1698272483,,,,,
1698272483,1698272577,1698272075,,,,
1698272577,1698272685,1698272483,,,,
1698272685,2017188491,1698272577,,,,
1698272815,904614594,2017188491,,,,
1698273688,618310420,3769779579,,,,
1698273709,618310420,1698273901,,,,
1698273901,1698273709,904614600,,,,
1698274187,1698274274,904614618,,,,
1698274274,1698274326,1698274187,,,,
1698274326,4618997766,1698274274,,,,
1698359969,904614610,904614624,,,,
1702065948,2455755732,2277831946,,,,
1702066379,669001624,275006018,,,,
1702066385,275006018,3282769301,,,,
1702066388,3921666012,275006018,,,,
1702066396,3282912821,275006018,,,,
1702066909,1224501582,4641832954,,,,
1706092989,1706092991,,,,,
1706092990,1832194889,1706092992,,,,
1706092991,1706092992,1706092989,,,,
1706092992,1706092990,1706092991,,,,
1706129126,1180421949,1180421521,,,,
1706145091,1706421193,,,,,
1706158225,1725686578,,,,,
1706158227,1706158247,2969825968,,,,
1706158231,3101120729,,,,,
1706158240,1570641280,,,,,
1706158247,1706158375,1706158227,,,,
1706158375,2727676374,1706158247,,,,
1706158483,2727676623,2727676374,,,,
1706158485,1725686622,,,,,
1706158758,268003976,,,,,
1706159367,267995055,5368965638,,,,
1706236496,5718661955,2645874152,,,,
1706236497,1832194883,5718661957,,,,
1706236498,5718661957,5718661956,,,,
1706236499,5718661956,5718661955,,,,
1706236501,2645874152,,,,,
1706236661,914746157,5117993623,,,,
1706236834,5272090936,1515391237,,,,
1706236992,1706236994,2620407463,,,,
1706236994,1706236992,1444939543,,,,
1706351617,6767108404,906562803,906562841,,,
1706421163,2531733967,295338382,,,,
1706421193,1008508592,,,,,
1706421194,1048688954,,,,,
1706421196,1706421197,,,,,
1706421197,1570846352,,,,,
1706421198,1114847209,,,,,
1706421199,1570846355,,,,,
1706421201,1114847335,,,,,
1706421202,81312174,,,,,
1706421208,2551187343,868548484,,,,
1706430124,1179039408,1180421949,,,,
1706430127,1676991318,,,,,
1706430143,1573715356,,,,,
1706430150,5303257188,,,,,
1706430152,1230353081,,,,,
1713308804,867525326,415919286,1713308809,,,
1713308806,867528660,867528645,3238221826,,,
1713308807,3238221826,1713308813,,,,
1713308809,1713308804,,,,,
1713308813,1713308807,1713308827,,,,
1713308815,1713308817,1713308818,,,,
1713308817,874511238,1713308815,,,,
1713308818,1713308815,1713308820,,,,
1713308820,1713308818,1713308821,,,,
1713308821,1713308820,1713308824,,,,
1713308823,1713308825,874511281,,,,
1713308824,1713308821,1713308825,,,,
1713308825,1713308824,1713308823,,,,
1713308827,1713308813,867528677,,,,
1713308829,1713308836,874498181,,,,
1713308836,874362284,1713308829,,,,
1713308842,1713308845,1713308844,,,,
1713308844,1713308842,,,,,
1713308845,1713308859,1713308842,,,,
1713308859,1713308845,874362284,874389996,,,
1713308863,1713308889,,,,,
1713308869,1713308880,,,,,
1713308879,1713308888,,,,,
1713308880,1713308869,1713308892,,,,
1713308886,1713308890,1713308888,,,,
1713308888,1713308886,1713308879,,,,
1713308889,1713308911,1713308863,,,,
1713308890,874362218,1713308886,,,,
1713308892,1713308880,874362218,,,,
1713308911,1713308930,1713308889,,,,
1713308930,874498169,874389988,1713308911,,,
1713308957,874389988,874389957,,,,
1713308968,874498204,874511206,,,,
1713308975,874362208,874393514,874486096,1713308989,,
1713308989,1713308975,1083067405,,,,
1713308998,864145263,864145254,,,,
1713309001,874498191,874498188,,,,
1713309015,862374256,4622578842,,,,
1713309024,874362221,874362200,,,,
1713309104,862374258,,,,,
1713309125,874374473,874374470,,,,
1713309129,874498234,1217592438,,,,
1713309170,415926851,,,,,
1713309181,885842096,997408020,,,,
1713309182,1565420944,,,,,
1713309203,272238737,272238739,,,,
1713309209,874514225,874514230,,,,
1713309220,1203403318,874514532,,,,
1713309228,874517755,874517778,1713309232,,,
1713309232,1713309228,1713309236,,,,
1713309236,1713309232,1713309238,,,,
1713309238,1713309236,1713309241,,,,
1713309241,1713309238,1713309246,,,,
1713309246,1713309241,1713309249,,,,
1713309249,1713309246,,,,,
1717859999,975808779,975808110,,,,
1717860001,975808371,975808367,,,,
1717860004,975808124,975808122,975808334,975808324,,
1717860075,975808806,975808807,,,,
1717860642,975808541,975808503,,,,
1717860762,1717860862,975808525,,,,
1717860862,975808768,1717860762,,,,
1719183526,874377755,874377778,,,,
1719455991,874374545,1084695852,,,,
1719536226,874382305,,,,,
1720227906,6897681531,3615634631,,,,
1720227922,339953408,1720227925,,,,
1720227925,1720227922,339953169,,,,
1720227937,339953155,988737866,,,,
1720227944,1720227945,3861085301,,,,
1720227945,1720227944,3865388309,,,,
1720227961,3865388309,1720227964,,,,
1720227964,1720227961,1720227967,,,,
1720227967,1720227964,2021991199,,,,
1720227970,2021991201,2021991205,,,,
1720227973,2021991213,2021991221,,,,
1721682129,874511295,874511317,,,,
1721682148,874511181,1721682153,,,,
1721682152,1721682159,874511300,,,,
1721682153,1721682148,874511283,,,,
1721682159,874511283,1721682152,,,,
1721793657,874377774,874377762,,,,
1721794201,874382290,874382283,,,,
1721956491,874374531,874498228,,,,
1722844261,874389956,,,,,
1722844636,874498169,874486098,,,,
1722844929,874486098,874486116,,,,
1722844964,1514069502,874390634,,,,
1722844995,874390634,874486089,,,,
1722845024,874486080,874486089,,,,
1722845040,874486075,874486080,,,,
1722845351,874486116,874393495,,,,
1723009980,874498240,874377738,,,,
1723010365,1083067419,1083067378,,,,
1723010368,1083067378,1083067608,,,,
1723010643,874382325,874382294,,,,
1725567050,874382298,874498177,,,,
1725567108,874498214,874362214,,,,
1725567113,874498177,874498182,,,,
1725567159,874362214,874498177,,,,
1725567182,874356656,874362214,,,,
1725567211,874362214,268004207,,,,
1725567292,874356656,268714826,,,,
1725666427,268003927,,,,,
1725666431,268000802,,,,,
1725666449,1649288027,,,,,
1725666450,4951216414,,,,,
1725666452,1649288061,,,,,
1725666453,268003860,,,,,
1725666455,267995053,,,,,
1725686570,2419752076,,,,,
1725686571,1201747364,,,,,
1725686573,1570641269,,,,,
1725686578,2419752081,,,,,
1725686580,874498253,,,,,
1725686589,1201747358,,,,,
1725686590,268004208,,,,,
1725686592,268004207,,,,,
1725686593,1706158240,,,,,
1725686594,3101120732,,,,,
1725686596,1570641249,,,,,
1725686598,268001046,,,,,
1725686607,874388380,,,,,
1725686610,1725686611,,,,,
1725686611,4136121550,,,,,
1725686612,1570641281,,,,,
1725686613,1203546482,,,,,
1725686614,3146419047,,,,,
1725686615,874385507,,,,,
1725686622,4136121561,,,,,
1725686624,268004583,,,,,
1725686626,267993747,,,,,
1725686628,1570641256,,,,,
1725686632,1570641261,,,,,
1725686634,1203546370,,,,,
1732400832,767256157,767256329,,,,
1732401228,1732401229,1732401247,,,,
1732401229,1732401228,1732401248,,,,
1732401247,1732401228,1732401276,1732401248,,,
1732401248,1732401229,1732401278,1732401247,,,
1732401276,1732401247,1732401320,1732401278,,,
1732401278,1732401248,1732401317,1732401276,,,
1732401317,1732401278,1732401321,,,,
1732401320,1732401321,1732401276,1732401360,,,
1732401321,1732401317,1732401343,1732401320,,,
1732401343,1732401321,1732401349,,,,
1732401349,1732401343,1732401367,1732401351,,,
1732401351,1732401464,1732401349,1732401360,,,
1732401360,1732401320,1732401466,1732401351,,,
1732401367,1732401349,1732401420,1732401448,,,
1732401420,1732401367,1732401429,,,,
1732401429,1732401420,1732401437,,,,
1732401437,1732401429,1732401448,,,,
1732401448,1732401437,1732401451,1732401367,,,
1732401451,1732401448,1732401462,,,,
1732401462,1732401451,1732401464,,,,
1732401464,1732401462,1732401466,1732401351,,,
1732401466,1732401464,1732401360,1732401505,,,
1732401505,1732401466,,,,,
1732401999,5226460646,5226460639,,,,
1732402183,5543155265,3389450184,,,,
1735073850,504152050,,,,,
1737434537,893590658,3424618735,,,,
1737434549,893509078,893508131,,,,
1737434552,893514436,3406899963,,,,
1740525665,922034690,,,,,
1740557932,1574017887,,,,,
1743147032,885766795,,,,,
1746017462,1568917322,,,,,
1746017476,1443303356,2532503464,,,,
1746017513,7093465150,160583721,,,,
1746017523,5368630819,411750701,,,,
1746017540,1537288272,932265126,,,,
1746017565,1184790273,5368989663,,,,
1746017743,275006071,1444857980,,,,
1746017745,912748913,912748867,,,,
1746103375,988736265,1746103379,,,,
1746103379,1746103375,1746103398,,,,
1746103398,1746103379,1746103407,,,,
1746103407,1746103398,1746103419,,,,
1746103419,1746103407,1746103451,,,,
1746103451,1746103419,1746103458,,,,
1746103458,1746103451,1746103465,,,,
1746103465,1746103458,1746103467,,,,
1746103467,1746103465,1746103473,,,,
1746103473,1746103467,1864354697,,,,
1746103476,1864354697,1746103479,,,,
1746103479,1746103476,1746103484,,,,
1746103484,1746103479,3867920719,,,,
1746103508,3867920719,1864354792,1864354584,1864354771,,
1746103522,1864354792,1746103530,,,,
1746103530,1746103522,1746103544,,,,
1746103544,1746103530,1746103558,1864354809,,,
1746103558,1746103544,1746103560,,,,
1746103560,1746103558,1746103583,,,,
1746103583,1746103560,1746103590,,,,
1746103590,1746103583,1746103604,,,,
1746103604,1746103590,1650873181,,,,
1746103647,1650873181,1650873185,,,,
1746103682,1864354816,1746103692,,,,
1746103692,1746103682,1868875974,,,,
1746103695,1746103699,1650873193,,,,
1746103699,1746103702,1746103695,,,,
1746103702,1868875974,1746103699,,,,
1746103705,1868875975,1019513859,,,,
1746103708,988736251,2161309067,,,,
1746104752,2161303657,1650873209,,,,
1746120927,2532503457,1493018164,,,,
1748403891,548182619,,,,,
1749819146,1749819166,,,,,
1749819164,867550303,867550305,,,,
1749819166,4060306642,,,,,
1749819168,269977915,,,,,
1749819172,867550311,,,,,
1749819189,1749819168,,,,,
1749819195,267995441,,,,,
1749819196,893876222,,,,,
1749819202,269977907,874571961,,,,
1749819209,874571961,885822089,,,,
1749819215,1749819217,1749819219,,,,
1749819217,1749819215,867550309,,,,
1749819219,1749819215,1749819232,,,,
1749819232,1749819219,1749819234,,,,
1749819233,1749819235,885822073,,,,
1749819234,1749819232,1749819235,,,,
1749819235,1749819234,1749819233,,,,
1749819252,267995450,,,,,
1749819278,867543798,867543803,,,,
1749819285,867543822,913812002,,,,
1749819298,913812002,867543816,,,,
1749819323,867543825,867543808,,,,
1749819627,867543795,973725255,,,,
1749820185,274315160,,,,,
1749820204,75698084,,,,,
1749820211,266873142,,,,,
1752257561,870639113,1886284327,,,,
1752261654,912391814,910559316,,,,
1752261666,910559316,912372813,,,,
1752274894,1192627119,,,,,
1752274975,1752274894,,,,,
1752274998,1752274975,,,,,
1752330756,1130857456,1130857104,1752330762,,,
1752330757,1752330759,841479595,,,,
1752330759,1752330760,1752330757,,,,
1752330760,5086468613,1752330759,,,,
1752330761,1130857198,,,,,
1752330762,1752330756,1752330769,1752330764,,,
1752330763,5086468593,5086468594,,,,
1752330764,1752330765,1752330762,,,,
1752330765,1752330768,1752330764,,,,
1752330766,1752330767,5086468593,,,,
1752330767,1752330770,1752330766,,,,
1752330768,1752330796,1752330765,,,,
1752330769,1752330762,1752330790,,,,
1752330770,5086468592,1752330767,,,,
1752330771,1752330773,867735048,,,,
1752330772,1752330774,5086468592,,,,
1752330773,1752330777,1752330771,,,,
1752330774,5086468591,1752330772,,,,
1752330775,5086468587,1752330776,,,,
1752330776,1752330775,1752330778,,,,
1752330777,1752330780,1752330773,,,,
1752330778,1752330776,5086468588,,,,
1752330779,1752330781,1752330780,,,,
1752330780,1752330779,1752330777,,,,
1752330781,1752330785,1752330779,,,,
1752330782,1752330784,1752330783,,,,
1752330783,1752330782,1752330786,,,,
1752330784,1752330782,5635567397,,,,
1752330785,1752330787,1752330781,,,,
1752330786,1752330783,3948391177,,,,
1752330787,1752330789,1752330785,,,,
1752330788,3948391177,1752330789,,,,
1752330789,1752330788,1752330787,,,,
1752330790,1752330769,1752330795,1752330798,,,
1752330791,415370512,1752330792,,,,
1752330792,1752330791,1752330793,,,,
1752330793,1752330792,1130857490,,,,
1752330794,415367529,,,,,
1752330795,1752330790,,,,,
1752330796,1752330797,1752330768,,,,
1752330797,1752330798,1752330796,,,,
1752330798,1752330790,1752330797,,,,
1752330799,415370511,1130856943,,,,
1752330801,1130857346,415370510,,,,
1752330803,415370510,1130857646,,,,
1752330826,1130857495,798473723,,,,
1752330894,415372867,548205112,,,,
1752330899,765038282,1130857198,,,,
1752330954,548205112,548205111,,,,
1752331031,415369660,,,,,
1755270081,881712264,,,,,
1755270082,1755270081,,,,,
1755270083,891520434,,,,,
1755270085,3798728308,881701614,,,,
1755270086,1755270088,891523696,,,,
1755270087,891527774,891527779,,,,
1755270088,881707177,1755270086,,,,
1755270089,3755185848,,,,,
1755270090,881707177,,,,,
1755270091,3798728520,891527776,,,,
1758582161,874382319,1758582162,,,,
1758582162,1758582161,874498210,,,,
1758603309,874377753,874382296,,,,
1764691471,3069503703,5577877946,,,,
1764691500,3069503833,,,,,
1764691607,3069504054,,,,,
1764691612,3069504061,,,,,
1764756034,849517215,849517208,,,,
1764777262,1764777263,5799743545,,,,
1764777263,1764777264,1764777262,,,,
1764777264,858319976,1764777263,,,,
1764777266,858319975,3356720328,,,,
1764778068,1764778070,1764778069,,,,
1764778069,1764778068,1764778071,,,,
1764778070,1764778072,1764778068,,,,
1764778071,858319976,1764778069,,,,
1764778072,1764778073,1764778070,,,,
1764778073,1764778074,1764778072,,,,
1764778074,6123904591,1764778073,,,,
1764778081,6982579490,,,,,
1775187982,906562355,6779176152,,,,
1776140436,610869115,610869106,,,,
1776140439,610869111,610869115,,,,
1776140548,1776140550,1776140562,,,,
1776140550,610869107,1776140548,,,,
1776140562,1776140548,610869134,,,,
1776140571,610869134,1776140589,,,,
1776140589,1776140571,610869130,,,,
1776140716,1776140717,,,,,
1776140717,610869129,1776140716,,,,
1776156755,610869127,,,,,
1776156781,1776156786,610869127,,,,
1776156786,1776156788,1776156781,,,,
1776156788,610869137,1776156786,,,,
1776226715,295338362,,,,,
1779786397,276654181,,,,,
1779934961,1779934964,,,,,
1779934964,2683686862,,,,,
1779935013,1779935015,,,,,
1779935015,1833626165,,,,,
1779935019,1833626188,,,,,
1779935243,283163797,,,,,
1780640225,610869110,610869124,,,,
1781055043,2332325222,2959324392,,,,
1781062859,7072516521,1799468870,,,,
1781062860,618310422,7072516526,,,,
1781062861,1853581176,2332325595,,,,
1781062862,1570620105,,,,,
1781062863,391725693,,,,,
1781062875,391725693,700205096,,,,
1781062877,1853581181,618310422,,,,
1781062879,1853581184,,,,,
1781062881,75695657,,,,,
1781062883,700205150,75695657,,,,
1781251827,610869145,,,,,
1781251975,610869153,,,,,
1781691900,610869131,610869135,,,,
1781877521,2259792268,,,,,
1781877577,5654912817,,,,,
1782364182,5670885177,1782364184,,,,
1782364184,1782364182,610877053,,,,
1782443816,610869149,582640422,,,,
1782443817,1782443818,610869149,,,,
1782443818,1428130060,1782443817,,,,
1782443842,5670885182,5670885056,,,,
1783368813,880519602,1783368818,,,,
1783368818,1783368813,1623654790,,,,
1783368820,1623654790,1783368826,,,,
1783368826,1783368820,1623654825,,,,
1785450484,1123102878,915839778,,,,
1799468826,2406822620,764145402,,,,
1799468870,1781062859,2406822620,,,,
1799468894,268396331,,,,,
1799468937,2259792269,,,,,
1799468968,1799469026,,,,,
1799468993,1799469054,7076473135,,,,
1799469026,1799468968,1799469086,,,,
1799469054,3769353427,1799468993,,,,
1799469086,7072516669,,,,,
1799469093,3769353428,3769353430,,,,
1804395966,6983475602,,,,,
1804395967,269901752,,,,,
1804395968,5661729310,,,,,
1804395969,268642308,,,,,
1804395991,1894618102,213715533,,,,
1804395993,2445529254,213715533,,,,
1804395995,763340586,,,,,
1804395996,3225853469,,,,,
1804395997,1804396000,,,,,
1804395998,1012908364,,,,,
1804395999,4095613382,,,,,
1804396000,1012908335,,,,,
1804396001,1569485216,,,,,
1804396002,1569485192,,,,,
1804396003,1012908369,,,,,
1804396004,2259792254,1012908369,,,,
1804396007,213714210,275028898,,,,
1804396008,391725696,,,,,
1804396009,1204723017,,,,,
1804396010,2277745442,276359706,,,,
1804396011,1205502172,,,,,
1804396012,1229111176,1204723406,,,,
1804396013,977664339,,,,,
1804396014,977664342,,,,,
1804396015,269429767,,,,,
1804396016,1804396015,,,,,
1804396017,3818349800,,,,,
1804396018,3818349801,,,,,
1804396019,269429770,,,,,
1804396020,977664346,,,,,
1804396021,3095438134,269601927,,,,
1804396022,269429799,,,,,
1804396023,269429771,,,,,
1804396024,269426014,,,,,
1804396025,269429774,,,,,
1804396026,269424951,,,,,
1804396027,768533610,269303533,,,,
1804396029,268538593,2095049054,,,,
1804396030,1804396031,268538593,,,,
1804396031,268538590,1804396030,,,,
1804396032,904496310,268538590,,,,
1804396033,616374961,,,,,
1804396042,616785410,618310400,,,,
1804396043,269301892,,,,,
1804396047,2447488230,,,,,
1804396052,1401114014,,,,,
1804396053,1906800542,,,,,
1804396055,1906800543,,,,,
1804396056,1132072451,,,,,
1804396057,1401114036,,,,,
1804495116,1804495118,295607221,,,,
1804495118,1804495116,3119534986,,,,
1804533175,686550858,700008371,,,,
1804533176,700008371,700008370,,,,
1804533207,800301817,700008368,,,,
1804533221,700008367,1804533222,,,,
1804533222,1804533221,700008366,,,,
1804533223,686550880,686550881,,,,
1804533224,686550879,686550880,,,,
1804533302,686550874,686550875,,,,
1804533304,686547132,686550874,,,,
1805539552,1124912695,3958541760,,,,
1815026853,1124912417,,,,,
1815026859,903972845,,,,,
1815700780,392361168,,,,,
1815700781,1014281131,,,,,
1821592377,3098155451,,,,,
1824469568,1042873567,,,,,
1824515073,2612175333,,,,,
1824515078,1828108116,2281010679,,,,
1824551497,891527800,881707168,,,,
1824551498,891527805,1082927138,,,,
1824709576,415536952,,,,,
1824709580,1569485310,,,,,
1824709582,269975790,,,,,
1824709584,263508239,,,,,
1824709587,885802720,,,,,
1824709591,2133781790,,,,,
1824709595,1436671626,,,,,
1824709597,862243634,,,,,
1824709598,415536951,,,,,
1824710226,805002795,,,,,
1824710279,274257343,,,,,
1825528130,909506659,909506648,,,,
1825528193,909506648,909506664,,,,
1825848200,2318035934,667942018,,,,
1825848201,1458678734,2318035934,,,,
1825888975,1447293534,1494619867,,,,
1825888979,1494619874,1494619875,,,,
1825895286,2252444430,,,,,
1825895287,1825895286,,,,,
1825899023,980927824,,,,,
1825899024,1574431050,,,,,
1825900396,1571049783,,,,,
1825900402,1825900412,3825541172,,,,
1825900412,276971070,1825900402,,,,
1826276599,1203022532,,,,,
1826276600,1203022516,,,,,
1826586866,1826586870,,,,,
1826586867,5706185699,,,,,
1826586870,987967592,,,,,
1826586871,1826586867,,,,,
1826598275,288851892,1570846345,,,,
1826639154,612425763,612425745,,,,
1827037997,906563093,906563090,,,,
1827178763,619105696,7283221178,,,,
1827178764,1048688895,3098148541,,,,
1827178765,1431907325,6498808002,,,,
1827178766,1428129983,6498808003,,,,
1827178767,1827178768,1428129983,,,,
1827178768,610869117,1827178767,,,,
1827178775,2383955955,1428130062,610869154,1419987657,,
1827334884,4127101003,1107057154,5343127793,,,
1827334885,3163664047,1107056980,,,,
1827334887,1236226884,3163664047,,,,
1827334888,3306998826,1236188623,,,,
1827334889,1827334890,3306998826,,,,
1827334890,1236226829,1827334889,,,,
1827342728,1562495480,,,,,
1827342729,288844561,,,,,
1827519916,967762350,,,,,
1827601672,2288193200,2283895608,,,,
1827601736,5577877679,,,,,
1827601849,391362960,1827601863,,,,
1827601857,899446479,899446478,,,,
1827601863,1827601849,899292826,,,,
1827601880,904604029,3847620206,,,,
1827816567,2213307931,,,,,
1827816575,1824515073,,,,,
1827816580,1827816575,,,,,
1827816608,413398681,413398677,,,,
1827820145,266845743,,,,,
1827820153,891735818,1831387546,,,,
1827851145,1084596492,1827851146,,,,
1827851146,1827851145,1827851148,,,,
1827851148,891676194,891676241,1827851146,1827851150,,
1827851150,1827851148,1827851152,,,,
1827851152,1827851150,891676207,,,,
1827851182,891648556,891648563,,,,
1827851228,266029732,,,,,
1827851236,1827851228,,,,,
1827851239,891648565,891648567,,,,
1828105344,954874264,954873272,,,,
1828105357,1087885302,281789125,,,,
1828105359,281789125,2282106595,,,,
1828108116,2232491894,1824515078,,,,
1829266108,885746955,,,,,
1829266407,1065455265,,,,,
1829266647,885746924,878766866,,,,
1829361824,1494286971,392361188,,,,
1829362107,1494566749,1494566682,,,,
1829362145,1210919791,1494566753,,,,
1829741845,1829741846,764145394,,,,
1829741846,276992645,1829741845,,,,
1829741847,1829741849,276992645,,,,
1829741849,413369708,1829741847,,,,
1829741866,276970696,,,,,
1831387386,1295873751,891736008,,,,
1831387506,269349105,1110604117,,,,
1831387546,1827820153,891736052,,,,
1831387707,891736052,891676300,,,,
1831387746,891676300,,,,,
1831388097,4683290975,269349109,,,,
1831388164,885762687,1686036473,,,,
1831388455,1686036522,885762680,,,,
